;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;monto_del_credito;línea_credito;fecha_de_beneficio
9219;FEMENINO;COMERCIO;DISTRIBUIDORA DE;POPULAR;1;1.0;5000000;MICROEMPRESARIAL;2018-06-14
9220;FEMENINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;4000000;MICROEMPRESARIAL;2016-12-16
9221;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;LORETO;3;9.0;3500000;MICROEMPRESARIAL;2018-06-08
9222;FEMENINO;COMERCIO;TIENDA;VILLA NIZA;2;2.0;6000000;MICROEMPRESARIAL;2017-10-13
9223;MASCULINO;COMERCIO;FABRICA DE VELAS;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2018-10-24
9224;FEMENINO;SERVICIO;PELUQUERIA;SANTO DOMINGO SAVIO ;2;1.0;5000000;MICROEMPRESARIAL;2016-06-29
9225;MASCULINO;SERVICIO;VARIEDADES;BELEN;3;16.0;7800000;MICROEMPRESARIAL;2018-01-19
9226;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;2;4.0;7800000;MICROEMPRESARIAL;2018-09-27
9227;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 2;3;3.0;7000000;MICROEMPRESARIAL;2017-08-03
9228;MASCULINO;SERVICIO;CAFETERIA;SANTA ELENA CENTRAL;1;90.0;6000000;MICROEMPRESARIAL;2016-05-18
9229;MASCULINO;SERVICIO;MANTENIMIENTO EN;MANRIQUE ORIENTAL;2;3.0;1200000;MICROEMPRESARIAL;2017-10-11
9230;FEMENINO;COMERCIO;RESTAURANTE;DOCE DE OCTUBRE NO.1;2;6.0;5250000;MICROEMPRESARIAL;2019-05-16
9231;FEMENINO;INDUSTRIA;FABRICA DE;CASTILLA;3;5.0;5000000;MICROEMPRESARIAL;2016-06-14
9232;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 1;1;4.0;6890000;MICROEMPRESARIAL;2016-10-20
9233;FEMENINO;SERVICIO;PELUQUERIA;ROBLEDO;2;7.0;8000000;MICROEMPRESARIAL;2019-03-07
9234;FEMENINO;INDUSTRIA;FABRICA DE;EL SOCORRO;2;13.0;4000000;MICROEMPRESARIAL;2017-05-05
9235;MASCULINO;COMERCIO;FABRICA DE;SANTO DOMINGO SAVIO ;1;1.0;4000000;MICROEMPRESARIAL;2019-06-05
9236;MASCULINO;INDUSTRIA;FABRICA DE;LA MILAGROSA;3;9.0;4000000;MICROEMPRESARIAL;2018-08-08
9237;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;1;4.0;6500000;MICROEMPRESARIAL;2018-01-24
9238;FEMENINO;COMERCIO;VARIEDADES;POPULAR;1;1.0;4500000;MICROEMPRESARIAL;2018-10-26
9239;MASCULINO;COMERCIO;LEGUMBRERIA;CABECERA SAN ANTONIO ;2;80.0;3000000;MICROEMPRESARIAL;2018-05-21
9240;FEMENINO;COMERCIO;BARES;PEDREGAL;3;6.0;6894000;MICROEMPRESARIAL;2017-04-25
9241;FEMENINO;SERVICIO;PELUQUERIA;CASTILLA;3;5.0;6000000;MICROEMPRESARIAL;2017-10-11
9242;FEMENINO;INDUSTRIA;FABRICA DE;PLAYON DE LOS ;1;2.0;6000000;MICROEMPRESARIAL;2017-06-27
9243;MASCULINO;COMERCIO;VARIEDADES;MIRANDA;2;4.0;7812000;MICROEMPRESARIAL;2018-10-18
9244;FEMENINO;SERVICIO;MANTENIMIENTO EN;CAMPO VALDES NO. 2;2;3.0;7300000;MICROEMPRESARIAL;2017-07-26
9245;MASCULINO;SERVICIO;PAPELERIA;ALFONSO LOPEZ;3;5.0;7800000;MICROEMPRESARIAL;2018-01-15
9246;FEMENINO;COMERCIO;MISCELANEA;MANRIQUE CENTRAL NO. 2;3;3.0;8200000;MICROEMPRESARIAL;2019-04-05
9247;FEMENINO;COMERCIO;VARIEDADES;CASTILLA;3;5.0;7000000;MICROEMPRESARIAL;2018-04-20
9248;MASCULINO;COMERCIO;PANADERIA;LAS VIOLETAS;2;16.0;2500000;MICROEMPRESARIAL;2019-02-04
9249;FEMENINO;COMERCIO;FABRICA DE ALIMENTOS;POPULAR;2;1.0;7000000;MICROEMPRESARIAL;2018-01-29
9250;FEMENINO;COMERCIO;TIENDA;CALASANZ PARTE ALTA;2;12.0;5000000;MICROEMPRESARIAL;2017-07-31
9251;FEMENINO;COMERCIO;VARIEDADES;BARRIO CAICEDO;2;9.0;7800000;MICROEMPRESARIAL;2018-08-17
9252;MASCULINO;SERVICIO;CAFE E INTERNET;MIRANDA;2;4.0;6000000;MICROEMPRESARIAL;2016-09-07
9253;FEMENINO;SERVICIO;PRODUCTOS DE BELLEZA;MANRIQUE ORIENTAL;2;3.0;1000000;MICROEMPRESARIAL;2018-09-05
9254;FEMENINO;COMERCIO;COMIDAS RAPIDAS;BARRIO CAICEDO;2;9.0;5000000;MICROEMPRESARIAL;2018-05-21
9255;FEMENINO;COMERCIO;TIENDA;BUENOS AIRES;3;9.0;6000000;MICROEMPRESARIAL;2016-03-16
9256;MASCULINO;COMERCIO;MARQUETERIA;POPULAR;2;1.0;2500000;MICROEMPRESARIAL;2018-09-14
9259;FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;3;9.0;5000000;MICROEMPRESARIAL;2016-09-19
9260;MASCULINO;COMERCIO;COMIDAS RAPIDAS;VILLA HERMOSA;2;8.0;5000000;MICROEMPRESARIAL;2018-04-09
9262;FEMENINO;SERVICIO;PELUQUERIA;SAN JAVIER NO.1;3;13.0;7800000;MICROEMPRESARIAL;2018-03-05
9263;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;BOSTON;3;10.0;6890000;MICROEMPRESARIAL;2017-04-25
9265;FEMENINO;COMERCIO;LICORERA;SANTO DOMINGO SAVIO ;2;1.0;3000000;MICROEMPRESARIAL;2016-11-22
9266;FEMENINO;COMERCIO;FERRETERIA;MANRIQUE CENTRAL NO. 1;2;4.0;5000000;MICROEMPRESARIAL;2018-01-25
9267;MASCULINO;COMERCIO;PUBLICIDAD Y;CABECERA SAN ANTONIO ;3;80.0;5000000;MICROEMPRESARIAL;2018-04-24
9268;MASCULINO;INDUSTRIA;FABRICA DE CALZADO;SANTANDER;2;6.0;7000000;MICROEMPRESARIAL;2017-05-23
9269;FEMENINO;INDUSTRIA;FABRICA DE COLCHONES;SANTA INES;1;3.0;7377000;MICROEMPRESARIAL;2017-03-27
9270;FEMENINO;COMERCIO;LICORERA;ROBLEDO;2;7.0;3000000;MICROEMPRESARIAL;2017-12-18
9271;MASCULINO;SERVICIO;VARIEDADES;CORDOBA;3;7.0;7300000;MICROEMPRESARIAL;2017-06-21
9272;MASCULINO;SERVICIO;PELUQUERIA;EL SALVADOR;3;9.0;7377000;MICROEMPRESARIAL;2017-02-21
9273;MASCULINO;SERVICIO;MANTENIMIENTO EN;BUENOS AIRES;2;9.0;7000000;MICROEMPRESARIAL;2017-03-28
9274;FEMENINO;INDUSTRIA;FABRICA DE;SANTO DOMINGO SAVIO ;1;1.0;2500000;MICROEMPRESARIAL;2017-02-14
9275;FEMENINO;COMERCIO;VARIEDADES;CASTILLA;3;5.0;7300000;MICROEMPRESARIAL;2017-09-07
9276;FEMENINO;SERVICIO;COMIDAS RAPIDAS;MORAVIA;2;4.0;7300000;MICROEMPRESARIAL;2017-08-03
9277;MASCULINO;COMERCIO;COMIDAS RAPIDAS;BOSTON;3;10.0;6800000;MICROEMPRESARIAL;2017-06-01
9278;FEMENINO;COMERCIO;COMIDAS RAPIDAS;BUENOS AIRES;3;9.0;7800000;MICROEMPRESARIAL;2018-05-04
9280;FEMENINO;COMERCIO;MISCELANEA;PEDREGAL;3;6.0;7000000;MICROEMPRESARIAL;2017-06-06
9282;FEMENINO;INDUSTRIA;FABRICA DE;SAN JAVIER NO.1;2;13.0;6000000;MICROEMPRESARIAL;2018-02-21
9283;MASCULINO;SERVICIO;TALLER DE MECANICA;BARRIO CAICEDO;2;9.0;5000000;MICROEMPRESARIAL;2017-05-22
9284;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ARANJUEZ;3;4.0;7000000;MICROEMPRESARIAL;2018-04-06
9286;FEMENINO;AGROPECUARIA;CRIADERO DE ANIMALES;SAN JAVIER NO.1;2;13.0;7000000;MICROEMPRESARIAL;2017-09-08
9287;MASCULINO;SERVICIO;VARIEDADES;CABECERA SAN ANTONIO ;2;80.0;7000000;MICROEMPRESARIAL;2018-09-27
9288;MASCULINO;SERVICIO;RESTAURANTE;VILLATINA;2;8.0;7377000;MICROEMPRESARIAL;2017-08-08
9289;MASCULINO;INDUSTRIA;FABRICA DE;CABECERA SAN ANTONIO ;2;80.0;7300000;MICROEMPRESARIAL;2017-05-03
9290;MASCULINO;COMERCIO;VARIEDADES;SANTA LUCIA;3;12.0;22000000;JURIDICA Y CAP.SEMILLA;2017-08-24
9291;FEMENINO;COMERCIO;TIENDA DE HELADOS;MANRIQUE CENTRAL NO. 1;2;4.0;6890000;MICROEMPRESARIAL;2016-12-07
9292;MASCULINO;COMERCIO;LEGUMBRERIA;LA LIBERTAD;1;8.0;6890000;MICROEMPRESARIAL;2016-09-23
9293;MASCULINO;INDUSTRIA;FABRICA DE CALZADO;MANRIQUE CENTRAL NO. 1;3;4.0;7000000;MICROEMPRESARIAL;2017-07-07
9294;MASCULINO;COMERCIO;CAFETERIA;SAN PABLO;2;1.0;8200000;MICROEMPRESARIAL;2019-02-13
9295;MASCULINO;AGROPECUARIA;DISTRIBUIDORA DE;ROBLEDO;3;7.0;7377000;MICROEMPRESARIAL;2017-10-25
9296;FEMENINO;COMERCIO;TIENDA;ROBLEDO;1;7.0;2000000;MICROEMPRESARIAL;2018-04-03
9297;FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE ORIENTAL;1;3.0;5000000;MICROEMPRESARIAL;2018-06-18
9298;FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;7800000;MICROEMPRESARIAL;2018-06-05
9299;FEMENINO;INDUSTRIA;FABRICA DE COLCHONES;JARDIN BOTANICO;1;4.0;7800000;MICROEMPRESARIAL;2019-02-04
9300;FEMENINO;COMERCIO;RESTAURANTE;MORAVIA;2;4.0;7000000;MICROEMPRESARIAL;2017-02-07
9301;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE ORIENTAL;1;3.0;5000000;MICROEMPRESARIAL;2018-05-10
9302;FEMENINO;INDUSTRIA;FABRICA DE;SAN DIEGO;2;10.0;5000000;MICROEMPRESARIAL;2017-09-27
9303;FEMENINO;INDUSTRIA;FABRICA DE AREPAS;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2016-02-15
9304;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE ORIENTAL;2;3.0;3000000;MICROEMPRESARIAL;2018-04-19
9305;FEMENINO;INDUSTRIA;FABRICA DE;CAMPO VALDES NO. 1;2;4.0;3500000;MICROEMPRESARIAL;2017-03-09
9306;MASCULINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;2;4.0;7800000;MICROEMPRESARIAL;2018-05-11
9307;MASCULINO;COMERCIO;COMIDAS RAPIDAS;ANDALUCIA;2;2.0;73777000;MICROEMPRESARIAL;2017-05-30
9308;FEMENINO;COMERCIO;COMIDAS RAPIDAS;BELEN;2;16.0;5000000;MICROEMPRESARIAL;2017-10-10
9309;FEMENINO;SERVICIO;PELUQUERIA;SAN JAVIER NO.1;3;13.0;7600000;MICROEMPRESARIAL;2018-08-01
9310;MASCULINO;INDUSTRIA;FABRICA DE CALZADO;SANTA CRUZ;2;2.0;7340000;MICROEMPRESARIAL;2017-02-23
9311;MASCULINO;SERVICIO;MANTENIMIENTO EN;DOCE DE OCTUBRE NO.1;1;6.0;7000000;MICROEMPRESARIAL;2018-05-04
9314;FEMENINO;SERVICIO;PELUQUERIA;BUENOS AIRES;3;9.0;6000000;MICROEMPRESARIAL;2018-06-07
9315;FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN ANTONIO ;3;80.0;7300000;MICROEMPRESARIAL;2017-04-18
9316;FEMENINO;SERVICIO;GIMNASIO;MANRIQUE CENTRAL NO. 2;2;3.0;5000000;MICROEMPRESARIAL;2017-05-09
9317;FEMENINO;COMERCIO;VARIEDADES;PEDREGAL;1;6.0;4000000;MICROEMPRESARIAL;2018-11-06
9318;MASCULINO;COMERCIO;VARIEDADES;ROBLEDO;1;7.0;7000000;MICROEMPRESARIAL;2017-11-10
9319;FEMENINO;COMERCIO;JOYERIA;ROBLEDO;2;7.0;2000000;MICROEMPRESARIAL;2016-06-28
9320;MASCULINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;1;6.0;7377000;MICROEMPRESARIAL;2017-10-04
9321;FEMENINO;COMERCIO;PAPELERIA;BELEN;2;16.0;4500000;MICROEMPRESARIAL;2016-11-01
9322;FEMENINO;COMERCIO;PAPELERIA;SAN JAVIER NO.1;2;13.0;7800000;MICROEMPRESARIAL;2018-11-13
9323;FEMENINO;INDUSTRIA;FABRICA DE;SANTA ELENA CENTRAL;2;60.0;3000000;MICROEMPRESARIAL;2018-11-21
9324;MASCULINO;COMERCIO;VARIEDADES;SANTA CRUZ;2;2.0;6000000;MICROEMPRESARIAL;2016-09-05
9325;FEMENINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;3;60.0;7000000;MICROEMPRESARIAL;2017-10-03
9327;MASCULINO;INDUSTRIA;DEPOSITO DE;EL DIAMANTE;2;7.0;7800000;MICROEMPRESARIAL;2018-03-22
9328;FEMENINO;INDUSTRIA;PAPELERIA;SAN JAVIER NO.1;3;13.0;7800000;MICROEMPRESARIAL;2018-05-30
9329;MASCULINO;INDUSTRIA;FABRICA DE ALIMENTOS;LLANADITAS;2;8.0;5000000;MICROEMPRESARIAL;2017-06-01
9330;FEMENINO;COMERCIO;VARIEDADES;CASTILLA;3;5.0;5000000;MICROEMPRESARIAL;2017-09-29
9331;FEMENINO;COMERCIO;VARIEDADES;ANDALUCIA;2;2.0;7800000;MICROEMPRESARIAL;2018-04-04
9332;FEMENINO;COMERCIO;COMIDAS RAPIDAS;SANTA CRUZ;2;2.0;4000000;MICROEMPRESARIAL;2018-06-15
9333;MASCULINO;COMERCIO;COMIDAS RAPIDAS;SAN JAVIER NO.1;3;13.0;7140000;MICROEMPRESARIAL;2018-06-18
9335;FEMENINO;COMERCIO;RESTAURANTE;BELEN;3;16.0;4000000;MICROEMPRESARIAL;2017-05-19
9336;FEMENINO;SERVICIO;MANTENIMIENTO EN;ROBLEDO;2;7.0;7300000;MICROEMPRESARIAL;2017-12-06
9337;FEMENINO;SERVICIO;COMIDAS RAPIDAS;CABECERA SAN CRISTOBAL;3;60.0;5000000;MICROEMPRESARIAL;2016-08-22
9338;FEMENINO;INDUSTRIA;FABRICA DE;MANRIQUE CENTRAL NO. 1;3;4.0;5000000;MICROEMPRESARIAL;2017-11-07
9341;FEMENINO;COMERCIO;RESTAURANTE;SAN JAVIER NO.1;1;13.0;3000000;MICROEMPRESARIAL;2017-05-08
9343;FEMENINO;COMERCIO;COMIDAS RAPIDAS;LLANADITAS;2;8.0;6890000;MICROEMPRESARIAL;2016-08-19
9344;FEMENINO;COMERCIO;TIENDA;ROBLEDO;1;7.0;7000000;MICROEMPRESARIAL;2017-05-08
9345;FEMENINO;COMERCIO;VARIEDADES;SANTA CRUZ;2;2.0;4500000;MICROEMPRESARIAL;2017-11-17
9346;FEMENINO;COMERCIO;TIENDA;BELEN;3;16.0;5000000;MICROEMPRESARIAL;2018-03-21
9347;FEMENINO;SERVICIO;CAFE E INTERNET;POPULAR;1;1.0;6000000;MICROEMPRESARIAL;2019-04-24
9349;FEMENINO;COMERCIO;PRODUCTOS DE BELLEZA;PICACHITO;2;6.0;7800000;MICROEMPRESARIAL;2018-10-25
9350;FEMENINO;INDUSTRIA;FABRICA DE;BELEN;2;16.0;6000000;MICROEMPRESARIAL;2017-09-22
9351;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 1;3;4.0;3000000;MICROEMPRESARIAL;2017-09-18
9352;FEMENINO;AGROPECUARIA;SEMBRADOS;SANTA ELENA CENTRAL;1;90.0;7000000;AGROPECUARIA;2017-04-20
9353;FEMENINO;SERVICIO;ALMACEN DE ROPA EN;PLAYON DE LOS ;1;2.0;6800000;MICROEMPRESARIAL;2016-08-05
9354;FEMENINO;SERVICIO;PELUQUERIA;ROBLEDO;1;7.0;7377000;MICROEMPRESARIAL;2017-11-21
9355;FEMENINO;SERVICIO;VARIEDADES;POPULAR;2;1.0;3500000;MICROEMPRESARIAL;2019-02-13
9356;MASCULINO;SERVICIO;BARBERIA;ARANJUEZ;3;4.0;7000000;MICROEMPRESARIAL;2018-05-24
9357;MASCULINO;COMERCIO;COMIDAS RAPIDAS;MOSCU NO. 1;2;2.0;4000000;MICROEMPRESARIAL;2018-01-24
9358;FEMENINO;INDUSTRIA;FABRICA DE;POPULAR;2;1.0;4000000;MICROEMPRESARIAL;2018-07-24
9359;FEMENINO;INDUSTRIA;FABRICA DE;BELEN;2;16.0;4000000;MICROEMPRESARIAL;2019-04-01
9360;MASCULINO;COMERCIO;FABRICA DE HELADOS;VILLA NIZA;1;2.0;7370000;MICROEMPRESARIAL;2017-07-10
9361;MASCULINO;COMERCIO;VARIEDADES;ALTAVISTA;3;16.0;5800000;MICROEMPRESARIAL;2018-01-30
9362;MASCULINO;INDUSTRIA;FABRICA DE CALZADO;MANRIQUE CENTRAL NO. 1;2;4.0;6000000;MICROEMPRESARIAL;2017-03-30
9363;FEMENINO;COMERCIO;TIENDA;CABECERA SAN CRISTOBAL;2;60.0;7300000;MICROEMPRESARIAL;2017-06-15
9364;MASCULINO;COMERCIO;CHARCUTERIA;CASTILLA;2;5.0;2000000;MICROEMPRESARIAL;2017-02-08
9365;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;CORDOBA;3;7.0;6890000;MICROEMPRESARIAL;2016-08-18
9366;MASCULINO;COMERCIO;COMIDAS RAPIDAS;CAMPO VALDES NO. 1;3;4.0;4200000;MICROEMPRESARIAL;2017-11-09
9367;FEMENINO;COMERCIO;TIENDA;DOCE DE OCTUBRE NO.1;2;6.0;7300000;MICROEMPRESARIAL;2017-07-24
9368;FEMENINO;COMERCIO;COMIDAS RAPIDAS;MANRIQUE CENTRAL NO. 2;2;3.0;2000000;MICROEMPRESARIAL;2018-07-16
9369;FEMENINO;INDUSTRIA;FABRICA DE;ARANJUEZ;2;4.0;7000000;MICROEMPRESARIAL;2018-01-24
9370;FEMENINO;SERVICIO;COMIDAS RAPIDAS;DOCE DE OCTUBRE NO.1;2;6.0;7000000;MICROEMPRESARIAL;2017-03-06
9371;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;VILLA NIZA;2;2.0;3000000;MICROEMPRESARIAL;2018-08-14
9372;MASCULINO;COMERCIO;VARIEDADES;CAMPO VALDES NO. 1;3;4.0;5000000;MICROEMPRESARIAL;2018-03-13
9373;MASCULINO;COMERCIO;MISCELANEA;ROBLEDO;1;7.0;6000000;MICROEMPRESARIAL;2019-03-05
9374;MASCULINO;INDUSTRIA;FABRICA DE;CABECERA SAN CRISTOBAL;2;60.0;3000000;MICROEMPRESARIAL;2018-02-21
9375;FEMENINO;COMERCIO;SEMBRADOS;PICACHO;1;6.0;14000000;AGROPECUARIA;2017-12-07
9376;FEMENINO;AGROPECUARIA;CRIADERO DE ANIMALES;PALMITAS;1;50.0;7800000;MICROEMPRESARIAL;2018-03-14
9377;MASCULINO;COMERCIO;COMIDAS RAPIDAS;SANTA CRUZ;2;2.0;5000000;MICROEMPRESARIAL;2018-05-31
9378;FEMENINO;COMERCIO;LEGUMBRERIA;LA AMERICA;3;12.0;3000000;MICROEMPRESARIAL;2017-02-01
9379;MASCULINO;COMERCIO;COMIDAS RAPIDAS;PLAYON DE LOS ;3;2.0;7800000;MICROEMPRESARIAL;2018-07-04
9380;MASCULINO;COMERCIO;VARIEDADES;SANTA ELENA CENTRAL;2;90.0;7377000;MICROEMPRESARIAL;2017-07-25
9381;FEMENINO;COMERCIO;GRANERO;13 DE NOVIEMBRE;2;8.0;6000000;MICROEMPRESARIAL;2019-02-18
9382;MASCULINO;COMERCIO;DISTRIBUIDORA DE;SANTO DOMINGO SAVIO ;1;1.0;3000000;MICROEMPRESARIAL;2016-03-31
9383;FEMENINO;COMERCIO;RESTAURANTE;SANTA CRUZ;2;2.0;4000000;MICROEMPRESARIAL;2018-02-28
9384;FEMENINO;INDUSTRIA;FABRICA DE ALIMENTOS;POPULAR;2;1.0;7000000;MICROEMPRESARIAL;2017-08-17
9385;MASCULINO;INDUSTRIA;FABRICA DE;ROBLEDO;2;7.0;7000000;MICROEMPRESARIAL;2017-12-05
9386;FEMENINO;INDUSTRIA;FABRICA DE;SANTO DOMINGO SAVIO ;1;1.0;3500000;MICROEMPRESARIAL;2018-07-06
9387;FEMENINO;COMERCIO;VARIEDADES;CASTILLA;3;5.0;7800000;MICROEMPRESARIAL;2018-03-23
9390;FEMENINO;COMERCIO;COMIDAS RAPIDAS;LA PRADERA;3;13.0;7377000;MICROEMPRESARIAL;2017-04-20
9391;FEMENINO;INDUSTRIA;FABRICA DE;BUENOS AIRES;1;9.0;600000;MICROEMPRESARIAL;2018-06-05
9392;FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE CENTRAL NO. 1;3;4.0;5500000;MICROEMPRESARIAL;2018-01-19
9393;MASCULINO;COMERCIO;VARIEDADES;ARANJUEZ;2;4.0;2000000;MICROEMPRESARIAL;2016-08-25
9394;FEMENINO;COMERCIO;TIENDA;SANTA ROSA DE LIMA;1;13.0;4000000;MICROEMPRESARIAL;2017-05-22
9395;MASCULINO;COMERCIO;TIENDA DE HELADOS;JESUS NAZARENO;3;10.0;6890000;MICROEMPRESARIAL;2016-08-22
9396;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;2;7.0;4000000;MICROEMPRESARIAL;2018-11-08
9398;FEMENINO;INDUSTRIA;FABRICA DE;DOCE DE OCTUBRE NO.1;2;6.0;6890000;MICROEMPRESARIAL;2016-05-24
9399;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ARANJUEZ;3;4.0;5250000;MICROEMPRESARIAL;2019-02-15
9400;FEMENINO;AGROPECUARIA;ALMACEN DE ROPA EN;BUENOS AIRES;3;9.0;4400000;CREDIOPORTUNO;2017-02-06
9401;FEMENINO;INDUSTRIA;FABRICA DE;SAN GERMAN;3;7.0;4000000;MICROEMPRESARIAL;2016-09-26
9402;FEMENINO;COMERCIO;COMIDAS RAPIDAS;SAN PABLO;2;1.0;2000000;MICROEMPRESARIAL;2018-06-14
9403;FEMENINO;COMERCIO;COMIDAS RAPIDAS;BELALCAZAR;2;5.0;5000000;MICROEMPRESARIAL;2017-02-23
9405;MASCULINO;SERVICIO;PUBLICIDAD Y;VRDA. SAN CRISTOBAL ;3;60.0;9000000;EMPRESARIAL ED.;2016-02-02
9406;MASCULINO;INDUSTRIA;FABRICA DE;SAN JAVIER NO.1;2;13.0;5000000;MICROEMPRESARIAL;2018-02-21
9407;FEMENINO;COMERCIO;RESTAURANTE;GUAYABAL;3;15.0;7377000;MICROEMPRESARIAL;2017-06-06
9408;FEMENINO;SERVICIO;LAVADERO DE;BUENOS AIRES;2;9.0;5000000;MICROEMPRESARIAL;2018-04-20
9409;FEMENINO;SERVICIO;CAFE E INTERNET;ENCISO;1;8.0;7000000;MICROEMPRESARIAL;2017-04-18
9410;FEMENINO;INDUSTRIA;FABRICA DE;LA PRADERA;3;13.0;7377000;MICROEMPRESARIAL;2017-10-13
9411;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;TRICENTENARIO;3;5.0;6890000;MICROEMPRESARIAL;2016-11-17
9412;FEMENINO;COMERCIO;PAPELERIA;MANRIQUE CENTRAL NO. 2;1;3.0;5000000;MICROEMPRESARIAL;2016-04-14
9413;MASCULINO;INDUSTRIA;TALLER DE MECANICA;GRANIZAL;2;1.0;780000;MICROEMPRESARIAL;2018-06-22
9414;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;BUENOS AIRES;3;9.0;7377000;MICROEMPRESARIAL;2017-09-13
9415;FEMENINO;SERVICIO;PELUQUERIA;MANRIQUE CENTRAL NO. 2;1;3.0;7300000;MICROEMPRESARIAL;2017-12-06
9416;FEMENINO;COMERCIO;RESTAURANTE;MANRIQUE CENTRAL NO. 1;1;4.0;7377000;MICROEMPRESARIAL;2017-07-07
9418;FEMENINO;SERVICIO;PELUQUERIA;VILLATINA;1;8.0;7000000;MICROEMPRESARIAL;2018-04-06
9419;MASCULINO;SERVICIO;MANTENIMIENTO EN;VILLATINA;2;8.0;6000000;MICROEMPRESARIAL;2017-02-01
9420;FEMENINO;COMERCIO;FABRICA DE;SAN JAVIER NO.1;1;13.0;2500000;MICROEMPRESARIAL;2018-07-18
9421;MASCULINO;COMERCIO;TIENDA;PICACHO;1;6.0;7000000;MICROEMPRESARIAL;2018-11-15
9422;MASCULINO;INDUSTRIA;FABRICA DE COLCHONES;LA FLORESTA;2;12.0;7300000;MICROEMPRESARIAL;2018-02-20
9423;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;CALASANZ;2;12.0;7800000;MICROEMPRESARIAL;2018-11-13
9425;MASCULINO;INDUSTRIA;FABRICA DE;MANRIQUE ORIENTAL;2;3.0;7300000;MICROEMPRESARIAL;2017-03-06
9426;MASCULINO;COMERCIO;ALMACEN DE ROPA EN;POPULAR;2;1.0;7800000;MICROEMPRESARIAL;2018-10-29
9427;MASCULINO;INDUSTRIA;PANADERIA;ENCISO;2;8.0;7800000;MICROEMPRESARIAL;2018-04-09
9428;FEMENINO;INDUSTRIA;FABRICA DE ALIMENTOS;CAMPO VALDES NO. 1;3;4.0;7800000;MICROEMPRESARIAL;2018-08-29
9429;FEMENINO;COMERCIO;VARIEDADES;ENCISO;2;8.0;7000000;MICROEMPRESARIAL;2018-01-16
9430;FEMENINO;INDUSTRIA;FABRICA DE CALZADO;ENCISO;1;8.0;73000000;MICROEMPRESARIAL;2017-11-07
9431;FEMENINO;COMERCIO;ALMACEN DE ROPA EN;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2016-10-11
9432;MASCULINO;SERVICIO;BARBERIA;CAMPO VALDES NO. 1;3;4.0;6890000;MICROEMPRESARIAL;2016-11-30
9433;MASCULINO;COMERCIO;CERRAJERIA;EL PINAL;2;8.0;7377710;MICROEMPRESARIAL;2017-01-10
9434;FEMENINO;COMERCIO;TALLER DE MECANICA;ROBLEDO;3;7.0;7370000;MICROEMPRESARIAL;2017-08-23
9435;FEMENINO;INDUSTRIA;FABRICA DE;LA FLORESTA;3;12.0;4500000;MICROEMPRESARIAL;2017-02-23
9436;FEMENINO;SERVICIO;PELUQUERIA;ROBLEDO;2;7.0;6000000;MICROEMPRESARIAL;2017-08-09
9437;FEMENINO;SERVICIO;COMIDAS RAPIDAS;CENTRO ADMTIVO;1;10.0;4136729;MICROEMPRESARIAL;2016-04-08
9438;FEMENINO;INDUSTRIA;FABRICA DE;EL SOCORRO;2;13.0;7377000;MICROEMPRESARIAL;2017-02-14
9439;FEMENINO;COMERCIO;VARIEDADES;MANRIQUE CENTRAL NO. 2;3;3.0;3500000;MICROEMPRESARIAL;2016-08-23
9440;FEMENINO;COMERCIO;VARIEDADES;LORETO;3;9.0;7370000;MICROEMPRESARIAL;2017-04-26
9441;MASCULINO;INDUSTRIA;FABRICA DE;SAN JAVIER NO.1;3;13.0;5000000;MICROEMPRESARIAL;2018-02-06
